tweet_id,retweet_count,favor_count,expanded_url
793271401113350145,2585,9213,https://twitter.com/dog_rates/status/793271401113350145/photo/1
793256262322548741,9092,21286,https://twitter.com/dog_rates/status/793256262322548741/photo/1
793241302385262592,3570,11194,https://twitter.com/dog_rates/status/793241302385262592/photo/1
793226087023144960,3116,10470,https://twitter.com/dog_rates/status/793226087023144960/photo/1
793210959003287553,3062,9505,https://twitter.com/dog_rates/status/793210959003287553/photo/1
793195938047070209,6132,16266,https://twitter.com/dog_rates/status/793195938047070209/photo/1
793180763617361921,2173,7382,https://twitter.com/dog_rates/status/793180763617361921/photo/1
793165685325201412,3030,10021,https://twitter.com/dog_rates/status/793165685325201412/photo/1
793150605191548928,1855,6570,https://twitter.com/dog_rates/status/793150605191548928/photo/1
793135492858580992,2719,6881,https://twitter.com/dog_rates/status/793135492858580992/photo/1
793120401413079041,4261,13512,https://twitter.com/dog_rates/status/793120401413079041/photo/1
792913359805018113,4375,15265,https://twitter.com/dog_rates/status/792913359805018113/photo/1
792883833364439040,4661,12044,https://twitter.com/dog_rates/status/792883833364439040/photo/1
792773781206999040,1827,7814,https://twitter.com/dog_rates/status/792773781206999040/photo/1
792394556390137856,4676,14320,https://twitter.com/dog_rates/status/792394556390137856/photo/1
792050063153438720,1968,7635,https://twitter.com/dog_rates/status/792050063153438720/photo/1
791821351946420224,22888,0,
791784077045166082,10483,0,
791780927877898241,4154,0,
791774931465953280,24204,48046,
791672322847637504,3406,12508,https://twitter.com/dog_rates/status/791672322847637504/photo/1
791406955684368384,4485,13949,https://twitter.com/dog_rates/status/791406955684368384/photo/1
791312159183634433,2768,9354,https://twitter.com/dog_rates/status/791312159183634433/photo/1
791026214425268224,4470,0,https://twitter.com/dog_rates/status/763837565564780549/photo/1
790987426131050500,2328,10518,https://twitter.com/dog_rates/status/790987426131050500/photo/1
790946055508652032,5111,17685,https://twitter.com/dog_rates/status/790946055508652032/photo/1
790723298204217344,2520,0,https://twitter.com/dog_rates/status/789986466051088384/photo/1
790698755171364864,2079,8722,https://twitter.com/dog_rates/status/790698755171364864/photo/1
790581949425475584,7828,21992,https://twitter.com/dog_rates/status/790581949425475584/photo/1
790337589677002753,2028,8322,https://twitter.com/dog_rates/status/790337589677002753/photo/1
790277117346975746,3464,13367,https://twitter.com/dog_rates/status/790277117346975746/photo/1
790227638568808452,3890,0,
789986466051088384,2520,9829,https://twitter.com/dog_rates/status/789986466051088384/photo/1
789960241177853952,4499,0,
789903600034189313,4495,11052,
789628658055020548,1943,7992,https://twitter.com/dog_rates/status/789628658055020548/photo/1
789599242079838210,2110,7201,https://twitter.com/dog_rates/status/789599242079838210/photo/1
789530877013393408,3675,12511,https://twitter.com/dog_rates/status/789530877013393408/photo/1
789314372632018944,2511,9167,
789280767834746880,5379,0,
789268448748703744,2812,9702,https://twitter.com/dog_rates/status/789268448748703744/photo/1
789137962068021249,3048,10330,https://twitter.com/dog_rates/status/789137962068021249/photo/1
788908386943430656,13483,29156,https://twitter.com/dog_rates/status/788908386943430656/photo/1
788765914992902144,11214,29177,https://twitter.com/dog_rates/status/788765914992902144/photo/1
788552643979468800,7838,0,
788412144018661376,5763,16577,https://twitter.com/dog_rates/status/788412144018661376/photo/1
788178268662984705,2303,7690,https://twitter.com/dog_rates/status/788178268662984705/photo/1
788150585577050112,1419,6536,https://twitter.com/dog_rates/status/788150585577050112/photo/1
788070120937619456,3729,0,https://twitter.com/dog_rates/status/761004547850530816/photo/1
788039637453406209,1441,6540,https://twitter.com/dog_rates/status/788039637453406209/photo/1
787810552592695296,3327,9214,https://twitter.com/dog_rates/status/787810552592695296/photo/1
787717603741622272,3027,10877,https://twitter.com/dog_rates/status/787717603741622272/photo/1
787397959788929025,3084,11536,https://twitter.com/dog_rates/status/787397959788929025/photo/1
787322443945877504,1902,8284,https://twitter.com/dog_rates/status/787322443945877504/photo/1
787111942498508800,7318,0,
786963064373534720,8682,28271,https://twitter.com/dog_rates/status/786963064373534720/photo/1
786729988674449408,2616,0,
786709082849828864,6617,19323,https://twitter.com/dog_rates/status/786709082849828864/photo/1
786664955043049472,2780,11326,https://twitter.com/dog_rates/status/786664955043049472/photo/1
786595970293370880,3366,10003,https://twitter.com/dog_rates/status/786595970293370880/photo/1
786363235746385920,3802,11575,https://twitter.com/dog_rates/status/786363235746385920/photo/1
786286427768250368,3106,8453,
786233965241827333,5187,16258,https://twitter.com/dog_rates/status/786233965241827333/photo/1
786036967502913536,7666,0,https://twitter.com/dog_rates/status/779834332596887552/photo/1
785927819176054784,3441,12067,https://twitter.com/dog_rates/status/785927819176054784/photo/1
785872687017132033,1982,7094,https://twitter.com/dog_rates/status/785872687017132033/video/1
785639753186217984,2410,8303,https://twitter.com/dog_rates/status/785639753186217984/photo/1
785533386513321988,2176,9671,https://twitter.com/dog_rates/status/785533386513321988/photo/1
785515384317313025,1365,6481,
785264754247995392,1770,7710,https://twitter.com/dog_rates/status/785264754247995392/photo/1
785170936622350336,5275,12839,https://twitter.com/dog_rates/status/785170936622350336/photo/1
784826020293709826,3514,10767,https://twitter.com/dog_rates/status/784826020293709826/photo/1
784517518371221505,2756,9518,https://twitter.com/dog_rates/status/784517518371221505/photo/1
784431430411685888,1392,6044,https://twitter.com/dog_rates/status/784431430411685888/photo/1
784183165795655680,8759,21335,
784057939640352768,12090,31714,
783839966405230592,11728,31889,https://twitter.com/dog_rates/status/783839966405230592/photo/1
783821107061198850,2123,7803,https://twitter.com/dog_rates/status/783821107061198850/photo/1
783695101801398276,3505,11089,https://twitter.com/dog_rates/status/783695101801398276/photo/1
783466772167098368,2444,8963,https://twitter.com/dog_rates/status/783466772167098368/photo/1
783391753726550016,5968,17886,https://twitter.com/dog_rates/status/783391753726550016/photo/1
783347506784731136,6067,0,https://twitter.com/dog_rates/status/674291837063053312/photo/1
783334639985389568,12699,30988,https://twitter.com/dog_rates/status/783334639985389568/photo/1
783085703974514689,2408,8623,https://twitter.com/dog_rates/status/783085703974514689/photo/1
782969140009107456,7969,25597,https://twitter.com/dog_rates/status/782969140009107456/photo/1
782747134529531904,1511,7916,https://twitter.com/dog_rates/status/782747134529531904/photo/1
782722598790725632,5857,18342,https://twitter.com/dog_rates/status/782722598790725632/photo/1
782598640137187329,2030,8256,https://twitter.com/dog_rates/status/782598640137187329/photo/1
782305867769217024,6047,17672,https://twitter.com/dog_rates/status/782305867769217024/photo/1
782021823840026624,6755,0,https://twitter.com/dog_rates/status/707610948723478529/photo/1
781955203444699136,3645,11781,https://twitter.com/dog_rates/status/781955203444699136/photo/1
781661882474196992,2940,11062,https://twitter.com/dog_rates/status/781661882474196992/photo/1
781655249211752448,1214,4240,
781524693396357120,6014,22012,https://twitter.com/dog_rates/status/781524693396357120/photo/1
781308096455073793,2758,7547,
781251288990355457,2271,8944,https://twitter.com/dog_rates/status/781251288990355457/photo/1
781163403222056960,2964,10355,https://twitter.com/dog_rates/status/781163403222056960/photo/1
780931614150983680,7956,22946,https://twitter.com/dog_rates/status/780931614150983680/photo/1
780858289093574656,2170,7635,https://twitter.com/dog_rates/status/780858289093574656/photo/1
780800785462489090,1408,5828,https://twitter.com/dog_rates/status/780800785462489090/photo/1
780601303617732608,3611,12828,https://twitter.com/dog_rates/status/780601303617732608/photo/1
780543529827336192,1869,6680,https://twitter.com/dog_rates/status/780543529827336192/photo/1
780496263422808064,4019,0,https://twitter.com/dog_rates/status/742423170473463808/photo/1
780459368902959104,1157,5607,https://twitter.com/dog_rates/status/780459368902959104/photo/1
780192070812196864,2416,9221,https://twitter.com/dog_rates/status/780192070812196864/photo/1
780092040432480260,2494,0,
780074436359819264,5402,12970,
779834332596887552,7666,20088,https://twitter.com/dog_rates/status/779834332596887552/photo/1
779377524342161408,3372,9350,https://twitter.com/dog_rates/status/779377524342161408/video/1
779124354206535695,19933,0,
779123168116150273,3951,12500,https://twitter.com/dog_rates/status/779123168116150273/photo/1
779056095788752897,4896,15676,https://twitter.com/dog_rates/status/779056095788752897/photo/1
778990705243029504,7859,21186,https://twitter.com/dog_rates/status/778990705243029504/photo/1
778774459159379968,10792,0,
778764940568104960,398,910,
778748913645780993,1436,7306,https://twitter.com/dog_rates/status/778748913645780993/photo/1
778650543019483137,1619,6100,https://twitter.com/dog_rates/status/778650543019483137/photo/1
778624900596654080,1093,4918,https://twitter.com/dog_rates/status/778624900596654080/photo/1
778408200802557953,4703,14459,https://twitter.com/dog_rates/status/778408200802557953/photo/1
778396591732486144,13247,0,https://twitter.com/dog_rates/status/703041949650034688/photo/1
778383385161035776,1200,6193,https://twitter.com/dog_rates/status/778383385161035776/photo/1
778286810187399168,3566,10996,https://twitter.com/dog_rates/status/778286810187399168/photo/1
778039087836069888,2842,8960,https://twitter.com/dog_rates/status/778039087836069888/photo/1
778027034220126208,1755,6934,https://twitter.com/dog_rates/status/778027034220126208/photo/1
777953400541634568,3812,0,
777885040357281792,1776,6739,https://twitter.com/dog_rates/status/777885040357281792/photo/1
777684233540206592,3185,11880,https://twitter.com/dog_rates/status/777684233540206592/photo/1
777641927919427584,4590,0,https://twitter.com/dog_rates/status/750429297815552001/photo/1
777621514455814149,2689,9272,https://twitter.com/dog_rates/status/777621514455814149/photo/1
777189768882946048,4674,15164,https://twitter.com/dog_rates/status/777189768882946048/photo/1
776819012571455488,14876,0,https://twitter.com/dog_rates/status/679828447187857408/photo/1
776813020089548800,1309,5166,https://twitter.com/dog_rates/status/776813020089548800/photo/1
776477788987613185,3015,9354,https://twitter.com/dog_rates/status/776477788987613185/photo/1
776249906839351296,9876,0,
776218204058357768,17256,31725,https://twitter.com/dog_rates/status/776218204058357768/photo/1
776201521193218049,2720,10151,https://twitter.com/dog_rates/status/776201521193218049/photo/1
776113305656188928,4694,12419,https://twitter.com/dog_rates/status/776113305656188928/photo/1
776088319444877312,164,1934,https://twitter.com/dog_rates/status/776088319444877312/photo/1
775898661951791106,17753,0,https://twitter.com/dog_rates/status/733109485275860992/photo/1
775842724423557120,2887,12389,https://twitter.com/dog_rates/status/775842724423557120/photo/1
775733305207554048,4313,14637,https://twitter.com/dog_rates/status/775733305207554048/photo/1
775729183532220416,4927,13655,https://twitter.com/dog_rates/status/775729183532220416/photo/1
775364825476165632,3206,7852,https://twitter.com/dog_rates/status/775364825476165632/photo/1
775350846108426240,4206,10739,
775085132600442880,5096,16433,https://twitter.com/dog_rates/status/775085132600442880/photo/1
774757898236878852,1909,9035,https://twitter.com/dog_rates/status/774757898236878852/photo/1
774639387460112384,1860,7101,https://twitter.com/dog_rates/status/774639387460112384/photo/1
774314403806253056,6012,23023,https://twitter.com/dog_rates/status/774314403806253056/photo/1
773985732834758656,4180,11347,https://twitter.com/dog_rates/status/773985732834758656/photo/1
773922284943896577,1869,6757,https://twitter.com/dog_rates/status/773922284943896577/photo/1
773704687002451968,1750,6976,https://twitter.com/dog_rates/status/773704687002451968/photo/1
773670353721753600,1396,5619,https://twitter.com/dog_rates/status/773670353721753600/photo/1
773547596996571136,6655,23350,https://twitter.com/dog_rates/status/773547596996571136/photo/1
773336787167145985,5490,0,
773308824254029826,8051,24554,https://twitter.com/dog_rates/status/773308824254029826/photo/1
773247561583001600,3469,9947,https://twitter.com/dog_rates/status/773247561583001600/photo/1
773191612633579521,4431,10552,https://twitter.com/dog_rates/status/773191612633579521/photo/1
772877495989305348,4174,9060,https://twitter.com/dog_rates/status/772877495989305348/video/1
772826264096874500,2519,8451,https://twitter.com/dog_rates/status/772826264096874500/photo/1
772615324260794368,3631,0,https://twitter.com/dog_rates/status/765222098633691136/photo/1
772581559778025472,1818,6846,https://twitter.com/dog_rates/status/772581559778025472/photo/1
772193107915964416,1494,6359,https://twitter.com/dog_rates/status/772193107915964416/photo/1
772152991789019136,1206,3994,https://twitter.com/dog_rates/status/772152991789019136/photo/1
772117678702071809,794,3966,https://twitter.com/dog_rates/status/772117678702071809/photo/1
772114945936949249,508,2868,https://twitter.com/dog_rates/status/772114945936949249/photo/1
772102971039580160,998,4229,https://twitter.com/dog_rates/status/772102971039580160/photo/1
771908950375665664,2044,6941,
771770456517009408,3660,12668,https://twitter.com/dog_rates/status/771770456517009408/photo/1
771500966810099713,2825,8732,https://twitter.com/dog_rates/status/771500966810099713/photo/1
771380798096281600,5490,11094,https://twitter.com/dog_rates/status/771380798096281600/photo/1
771171053431250945,8135,0,https://twitter.com/dog_rates/status/673320132811366400/photo/1
771136648247640064,3159,9678,https://twitter.com/dog_rates/status/771136648247640064/photo/1
771102124360998913,1550,6586,https://twitter.com/dog_rates/status/771102124360998913/photo/1
771014301343748096,1778,7244,https://twitter.com/dog_rates/status/771014301343748096/photo/1
770787852854652928,1306,5221,https://twitter.com/dog_rates/status/770787852854652928/photo/1
770772759874076672,1519,5477,https://twitter.com/dog_rates/status/770772759874076672/photo/1
770655142660169732,1876,7731,https://twitter.com/dog_rates/status/770655142660169732/photo/1
770414278348247044,2224,6634,https://twitter.com/dog_rates/status/770414278348247044/photo/1
770293558247038976,1600,6582,https://twitter.com/dog_rates/status/770293558247038976/photo/1
770093767776997377,3269,0,https://twitter.com/dog_rates/status/741067306818797568/photo/1
770069151037685760,2476,7994,https://twitter.com/dog_rates/status/770069151037685760/photo/1
769940425801170949,10384,33146,https://twitter.com/dog_rates/status/769940425801170949/photo/1
769695466921623552,1780,6733,https://twitter.com/dog_rates/status/769695466921623552/photo/1
769335591808995329,8268,0,
769212283578875904,1842,5699,https://twitter.com/dog_rates/status/769212283578875904/photo/1
768970937022709760,7029,15191,https://twitter.com/dog_rates/status/768970937022709760/video/1
768909767477751808,2893,0,
768855141948723200,956,4422,https://twitter.com/dog_rates/status/768855141948723200/photo/1
768609597686943744,1297,4337,https://twitter.com/dog_rates/status/768609597686943744/photo/1
768596291618299904,1375,5289,https://twitter.com/dog_rates/status/768596291618299904/photo/1
768554158521745409,6269,0,
768473857036525572,3685,14362,https://twitter.com/dog_rates/status/768473857036525572/photo/1
768193404517830656,3812,11499,https://twitter.com/dog_rates/status/768193404517830656/photo/1
767884188863397888,1506,5005,https://twitter.com/dog_rates/status/767884188863397888/photo/1
767754930266464257,5776,16882,https://twitter.com/dog_rates/status/767754930266464257/photo/1
767500508068192258,2510,7880,https://twitter.com/dog_rates/status/767500508068192258/photo/1
767191397493538821,4084,12935,https://twitter.com/dog_rates/status/767191397493538821/photo/1
767122157629476866,3062,10675,https://twitter.com/dog_rates/status/767122157629476866/photo/1
766864461642756096,6067,0,
766793450729734144,1456,5348,https://twitter.com/dog_rates/status/766793450729734144/photo/1
766714921925144576,417,2746,
766693177336135680,847,4246,https://twitter.com/dog_rates/status/766693177336135680/photo/1
766423258543644672,1709,6344,https://twitter.com/dog_rates/status/766423258543644672/photo/1
766313316352462849,2025,7146,https://twitter.com/dog_rates/status/766313316352462849/photo/1
766078092750233600,2792,0,https://twitter.com/dog_rates/status/725842289046749185/photo/1
766069199026450432,921,4491,https://twitter.com/dog_rates/status/766069199026450432/photo/1
766008592277377025,530,3947,https://twitter.com/dog_rates/status/766008592277377025/photo/1
765719909049503744,2306,7626,https://twitter.com/dog_rates/status/765719909049503744/photo/1
765669560888528897,1310,5477,https://twitter.com/dog_rates/status/765669560888528897/photo/1
765395769549590528,3647,27863,https://twitter.com/dog_rates/status/765395769549590528/photo/1
765371061932261376,2323,7464,https://twitter.com/dog_rates/status/765371061932261376/photo/1
765222098633691136,3631,12237,https://twitter.com/dog_rates/status/765222098633691136/photo/1
764857477905154048,1904,6774,https://twitter.com/dog_rates/status/764857477905154048/photo/1
764259802650378240,1626,6369,https://twitter.com/dog_rates/status/764259802650378240/photo/1
763837565564780549,4470,13269,https://twitter.com/dog_rates/status/763837565564780549/photo/1
763183847194451968,1578,5676,https://twitter.com/dog_rates/status/763183847194451968/photo/1
763167063695355904,3243,0,
763103485927849985,2452,7741,https://twitter.com/dog_rates/status/763103485927849985/photo/1
762699858130116608,3890,12802,https://twitter.com/dog_rates/status/762699858130116608/photo/1
762471784394268675,6941,11866,https://twitter.com/dog_rates/status/762471784394268675/video/1
762464539388485633,4499,10848,https://twitter.com/dog_rates/status/762464539388485633/photo/1
762316489655476224,1207,5063,https://twitter.com/dog_rates/status/762316489655476224/photo/1
762035686371364864,16755,33652,https://twitter.com/dog_rates/status/762035686371364864/video/1
761976711479193600,2164,5684,https://twitter.com/dog_rates/status/761976711479193600/photo/1
761750502866649088,4226,0,https://twitter.com/dog_rates/status/685325112850124800/photo/1
761745352076779520,921,4475,https://twitter.com/dog_rates/status/761745352076779520/photo/1
761672994376806400,31151,52171,https://twitter.com/dog_rates/status/761672994376806400/video/1
761599872357261312,1262,4344,https://twitter.com/dog_rates/status/761599872357261312/photo/1
761371037149827077,19277,0,https://twitter.com/dog_rates/status/711694788429553666/photo/1
761334018830917632,1556,5462,https://twitter.com/dog_rates/status/761334018830917632/photo/1
761292947749015552,1177,4694,https://twitter.com/dog_rates/status/761292947749015552/photo/1
761227390836215808,1671,5589,https://twitter.com/dog_rates/status/761227390836215808/photo/1
761004547850530816,3729,11909,https://twitter.com/dog_rates/status/761004547850530816/photo/1
760893934457552897,1042,4021,https://twitter.com/dog_rates/status/760893934457552897/photo/1
760656994973933572,2066,6949,https://twitter.com/dog_rates/status/760656994973933572/photo/1
760641137271070720,1384,5212,https://twitter.com/dog_rates/status/760641137271070720/photo/1
760539183865880579,3896,7963,https://twitter.com/dog_rates/status/760539183865880579/photo/1
760521673607086080,1498,4446,
760290219849637889,12310,28221,https://twitter.com/dog_rates/status/760290219849637889/video/1
760252756032651264,927,4141,https://twitter.com/dog_rates/status/760252756032651264/photo/1
760190180481531904,1939,5989,https://twitter.com/dog_rates/status/760190180481531904/photo/1
759943073749200896,2241,6234,
759923798737051648,6067,15418,https://twitter.com/dog_rates/status/759923798737051648/photo/1
759846353224826880,2125,7054,https://twitter.com/dog_rates/status/759846353224826880/photo/1
759793422261743616,2037,6264,https://twitter.com/dog_rates/status/759793422261743616/photo/1
759566828574212096,22640,0,https://twitter.com/dog_rates/status/739544079319588864/photo/1
759557299618865152,1256,4926,https://twitter.com/dog_rates/status/759557299618865152/photo/1
759447681597108224,2616,8920,https://twitter.com/dog_rates/status/759447681597108224/photo/1
759446261539934208,521,1758,
759197388317847553,2087,6364,https://twitter.com/dog_rates/status/759197388317847553/photo/1
759159934323924993,1244,0,https://twitter.com/dog_rates/status/670319130621435904/photo/1
759099523532779520,4471,15268,https://twitter.com/dog_rates/status/759099523532779520/photo/1
759047813560868866,2168,6831,https://twitter.com/dog_rates/status/759047813560868866/photo/1
758854675097526272,958,3730,https://twitter.com/dog_rates/status/758854675097526272/photo/1
758828659922702336,4098,11728,https://twitter.com/dog_rates/status/758828659922702336/photo/1
758740312047005698,1722,6012,https://twitter.com/dog_rates/status/758740312047005698/photo/1
758474966123810816,1066,4010,https://twitter.com/dog_rates/status/758474966123810816/photo/1
758467244762497024,2383,5041,https://twitter.com/dog_rates/status/758467244762497024/video/1
758405701903519748,2070,5464,https://twitter.com/dog_rates/status/758405701903519748/photo/1
758355060040593408,1160,3602,https://twitter.com/dog_rates/status/758355060040593408/photo/1
758099635764359168,10792,20146,
758041019896193024,401,2841,https://twitter.com/dog_rates/status/758041019896193024/photo/1
757741869644341248,3484,7224,https://twitter.com/dog_rates/status/757741869644341248/photo/1
757729163776290825,8687,0,https://twitter.com/dog_rates/status/679062614270468097/photo/1
757725642876129280,1303,4758,https://twitter.com/dog_rates/status/757725642876129280/photo/1
757611664640446465,1197,4794,https://twitter.com/dog_rates/status/757611664640446465/photo/1
757596066325864448,1133,4559,https://twitter.com/dog_rates/status/757596066325864448/photo/1
757400162377592832,7328,15889,https://twitter.com/dog_rates/status/757400162377592832/photo/1
757393109802180609,1871,6112,https://twitter.com/dog_rates/status/757393109802180609/photo/1
757354760399941633,1527,4736,https://twitter.com/dog_rates/status/757354760399941633/photo/1
756998049151549440,2127,6586,https://twitter.com/dog_rates/status/756998049151549440/photo/1
756939218950160384,2153,6979,https://twitter.com/dog_rates/status/756939218950160384/photo/1
756651752796094464,1401,5310,https://twitter.com/dog_rates/status/756651752796094464/photo/1
756526248105566208,3865,10911,https://twitter.com/dog_rates/status/756526248105566208/photo/1
756303284449767430,1161,4137,https://twitter.com/dog_rates/status/756303284449767430/photo/1
756288534030475264,18699,44953,https://twitter.com/dog_rates/status/756288534030475264/photo/1
756275833623502848,1628,6731,https://twitter.com/dog_rates/status/756275833623502848/photo/1
755955933503782912,3097,7701,https://twitter.com/dog_rates/status/755955933503782912/video/1
755206590534418437,5768,17283,https://twitter.com/dog_rates/status/755206590534418437/photo/1
755110668769038337,11852,22273,https://twitter.com/dog_rates/status/755110668769038337/video/1
754874841593970688,8569,0,https://twitter.com/dog_rates/status/679158373988876288/photo/1
754856583969079297,2702,7211,https://twitter.com/dog_rates/status/754856583969079297/photo/1
754747087846248448,555,2701,https://twitter.com/dog_rates/status/754747087846248448/photo/1
754482103782404096,2087,5561,https://twitter.com/dog_rates/status/754482103782404096/video/1
754449512966619136,783,3928,https://twitter.com/dog_rates/status/754449512966619136/photo/1
754120377874386944,2496,8230,https://twitter.com/dog_rates/status/754120377874386944/photo/1
753655901052166144,2322,6137,https://twitter.com/dog_rates/status/753655901052166144/photo/1
753420520834629632,3821,8315,https://twitter.com/dog_rates/status/753420520834629632/video/1
753398408988139520,2057,6050,https://twitter.com/dog_rates/status/753398408988139520/video/1
753375668877008896,2494,8007,https://twitter.com/dog_rates/status/753375668877008896/photo/1
753298634498793472,6161,0,
753294487569522689,1117,3556,https://twitter.com/dog_rates/status/753294487569522689/photo/1
753039830821511168,22387,38959,
753026973505581056,1045,4089,https://twitter.com/dog_rates/status/753026973505581056/photo/1
752932432744185856,7318,13247,
752917284578922496,1687,7236,https://twitter.com/dog_rates/status/752917284578922496/photo/1
752701944171524096,3094,0,
752682090207055872,1717,6276,https://twitter.com/dog_rates/status/752682090207055872/photo/1
752660715232722944,1683,4621,https://twitter.com/dog_rates/status/752660715232722944/photo/1
752568224206688256,2443,5793,
752519690950500352,3687,7731,https://twitter.com/dog_rates/status/752519690950500352/photo/1
752334515931054080,1179,4004,https://twitter.com/dog_rates/status/752334515931054080/video/1
752309394570878976,17870,0,https://twitter.com/dog_rates/status/675354435921575936/video/1
752173152931807232,1971,6237,https://twitter.com/dog_rates/status/752173152931807232/photo/1
751950017322246144,995,3222,
751937170840121344,1439,5464,https://twitter.com/dog_rates/status/751937170840121344/photo/1
751830394383790080,2093,6077,https://twitter.com/dog_rates/status/751830394383790080/photo/1
751793661361422336,3110,6144,
751598357617971201,3250,8275,https://twitter.com/dog_rates/status/751598357617971201/photo/1
751583847268179968,1186,4611,https://twitter.com/dog_rates/status/751583847268179968/photo/1
751538714308972544,1351,5280,https://twitter.com/dog_rates/status/751538714308972544/photo/1
751456908746354688,1070,3356,https://twitter.com/dog_rates/status/751456908746354688/video/1
751251247299190784,6271,13088,https://twitter.com/dog_rates/status/751251247299190784/video/1
751205363882532864,1958,6606,https://twitter.com/dog_rates/status/751205363882532864/photo/1
751132876104687617,1390,5311,https://twitter.com/dog_rates/status/751132876104687617/photo/1
750868782890057730,1475,5005,https://twitter.com/dog_rates/status/750868782890057730/photo/1
750719632563142656,5379,13827,https://twitter.com/dog_rates/status/750719632563142656/photo/1
750506206503038976,1223,4651,https://twitter.com/dog_rates/status/750506206503038976/photo/1
750429297815552001,4590,13803,https://twitter.com/dog_rates/status/750429297815552001/photo/1
750383411068534784,1216,4769,https://twitter.com/dog_rates/status/750383411068534784/photo/1
750147208377409536,1028,3256,https://twitter.com/dog_rates/status/750147208377409536/photo/1
750132105863102464,1363,3809,https://twitter.com/dog_rates/status/750132105863102464/photo/1
750117059602808832,1384,4533,https://twitter.com/dog_rates/status/750117059602808832/photo/1
750101899009982464,901,3177,https://twitter.com/dog_rates/status/750101899009982464/photo/1
750086836815486976,577,2275,https://twitter.com/dog_rates/status/750086836815486976/photo/1
750071704093859840,3569,8227,https://twitter.com/dog_rates/status/750071704093859840/photo/1
750056684286914561,955,3290,https://twitter.com/dog_rates/status/750056684286914561/photo/1
750041628174217216,658,3322,https://twitter.com/dog_rates/status/750041628174217216/photo/1
750026558547456000,839,2833,https://twitter.com/dog_rates/status/750026558547456000/photo/1
750011400160841729,967,3399,https://twitter.com/dog_rates/status/750011400160841729/photo/1
749996283729883136,862,3183,https://twitter.com/dog_rates/status/749996283729883136/photo/1
749981277374128128,2611,5347,https://twitter.com/dog_rates/status/749981277374128128/photo/1
749774190421639168,1400,4874,https://twitter.com/dog_rates/status/749774190421639168/photo/1
749417653287129088,1771,6386,https://twitter.com/dog_rates/status/749417653287129088/photo/1
749403093750648834,579,2746,https://twitter.com/dog_rates/status/749403093750648834/photo/1
749395845976588288,3692,8992,https://twitter.com/dog_rates/status/749395845976588288/photo/1
749317047558017024,2358,5734,https://twitter.com/dog_rates/status/749317047558017024/video/1
749075273010798592,2208,6021,
749064354620928000,1614,5004,https://twitter.com/dog_rates/status/749064354620928000/photo/1
749036806121881602,833,3248,https://twitter.com/dog_rates/status/749036806121881602/photo/1
748977405889503236,3628,11223,https://twitter.com/dog_rates/status/748977405889503236/photo/1
748932637671223296,2409,6105,https://twitter.com/dog_rates/status/748932637671223296/photo/1
748705597323898880,1009,2891,https://twitter.com/dog_rates/status/748705597323898880/video/1
748699167502000129,1699,4949,https://twitter.com/dog_rates/status/748699167502000129/photo/1
748692773788876800,1413,4432,https://twitter.com/dog_rates/status/748692773788876800/photo/1
748575535303884801,2110,6334,https://twitter.com/dog_rates/status/748575535303884801/photo/1
748568946752774144,712,2285,https://twitter.com/dog_rates/status/748568946752774144/video/1
748346686624440324,1320,5458,https://twitter.com/dog_rates/status/748346686624440324/photo/1
748337862848962560,4385,8024,
748324050481647620,815,3869,https://twitter.com/dog_rates/status/748324050481647620/photo/1
748307329658011649,756,3835,https://twitter.com/dog_rates/status/748307329658011649/photo/1
748220828303695873,8299,14772,
747963614829678593,2278,6039,https://twitter.com/dog_rates/status/747963614829678593/photo/1
747933425676525569,2713,6916,https://twitter.com/dog_rates/status/747933425676525569/photo/1
747885874273214464,1048,3076,https://twitter.com/dog_rates/status/747885874273214464/photo/1
747844099428986880,795,2937,https://twitter.com/dog_rates/status/747844099428986880/photo/1
747816857231626240,1235,5053,https://twitter.com/dog_rates/status/747816857231626240/photo/1
747651430853525504,164,1444,
747648653817413632,6214,13476,
747600769478692864,584,2423,https://twitter.com/dog_rates/status/747600769478692864/photo/1
747594051852075008,1117,3854,https://twitter.com/dog_rates/status/747594051852075008/photo/1
747512671126323200,1687,5779,https://twitter.com/dog_rates/status/747512671126323200/photo/1
747461612269887489,1094,4032,https://twitter.com/dog_rates/status/747461612269887489/photo/1
747439450712596480,2047,5664,
747242308580548608,3056,0,
747219827526344708,1678,5516,https://twitter.com/dog_rates/status/747219827526344708/photo/1
747204161125646336,976,3525,https://twitter.com/dog_rates/status/747204161125646336/photo/1
747103485104099331,4239,9998,https://twitter.com/dog_rates/status/747103485104099331/photo/1
746906459439529985,314,3008,https://twitter.com/dog_rates/status/746906459439529985/photo/1
746872823977771008,2284,6262,https://twitter.com/dog_rates/status/746872823977771008/photo/1
746818907684614144,1831,5540,https://twitter.com/dog_rates/status/746818907684614144/photo/1
746790600704425984,1690,5087,https://twitter.com/dog_rates/status/746790600704425984/photo/1
746757706116112384,4154,9984,
746726898085036033,1904,6298,https://twitter.com/dog_rates/status/746726898085036033/photo/1
746542875601690625,1985,5251,
746521445350707200,1043,0,
746507379341139972,1147,4834,https://twitter.com/dog_rates/status/746507379341139972/photo/1
746369468511756288,1745,6436,https://twitter.com/dog_rates/status/746369468511756288/photo/1
746131877086527488,2342,7202,https://twitter.com/dog_rates/status/746131877086527488/photo/1
